42 ns: U U UUUU UUUU UUUU
8256444 ns: 1 0 0000 0000 1111
8256486 ns: 1 0 0000 0000 1111
8256528 ns: 1 0 0000 0000 1111
8256570 ns: 1 0 0000 0000 1111
8256612 ns: 1 0 0000 0000 1111
8256654 ns: 1 0 0000 0000 1111
8256696 ns: 1 0 0000 0000 1111
8256738 ns: 1 0 0000 0000 1111
8256780 ns: 1 0 0000 0000 1111
8256822 ns: 1 0 0000 0000 1111
8256864 ns: 1 0 0000 0000 1111
8256906 ns: 1 0 0000 0000 1111
8256948 ns: 1 0 0000 0000 1111
8256990 ns: 1 0 0000 0000 1111
8257032 ns: 1 0 0000 0000 1111
8257074 ns: 1 0 0000 0000 1111
8257116 ns: 1 0 0000 0000 1111
8257158 ns: 1 0 0000 0000 1111
8257200 ns: 1 0 0000 0000 1111
8257242 ns: 1 0 0000 0000 1111
8257284 ns: 1 0 0000 0000 1111
8257326 ns: 1 0 0000 0000 1111
8257368 ns: 1 0 0000 0000 1111
8257410 ns: 1 0 0000 0000 1111
8257452 ns: 1 0 0000 0000 1111
8257494 ns: 1 0 0000 0000 1111
8257536 ns: 1 0 0000 0000 1111
8257578 ns: 1 0 0000 0000 1111
8257620 ns: 1 0 0000 0000 1111
8257662 ns: 1 0 0000 0000 1111
8257704 ns: 1 0 0000 0000 1111
8257746 ns: 1 0 0000 0000 1111
8257788 ns: 1 0 0000 0000 1111
8257830 ns: 1 0 0000 0000 1111
8257872 ns: 1 0 0000 0000 1111
8257914 ns: 1 0 0000 0000 1111
8257956 ns: 1 0 0000 0000 1111
8257998 ns: 1 0 0000 0000 1111
8258040 ns: 1 0 0000 0000 1111
8258082 ns: 1 0 0000 0000 1111
8258124 ns: 1 0 0000 0000 1111
8258166 ns: 1 0 0000 0000 1111
8258208 ns: 1 0 0000 0000 1111
8258250 ns: 1 0 0000 0000 1111
8258292 ns: 1 0 0000 0000 1111
8258334 ns: 1 0 0000 0000 1111
8258376 ns: 1 0 0000 0000 1111
8258418 ns: 1 0 0000 0000 1111
8258460 ns: 1 0 0000 0000 1111
8258502 ns: 1 0 0000 0000 1111
8258544 ns: 1 0 0000 0000 1111
8258586 ns: 1 0 0000 0000 1111
8258628 ns: 1 0 0000 0000 1111
8258670 ns: 1 0 0000 0000 1111
8258712 ns: 1 0 0000 0000 1111
8258754 ns: 1 0 0000 0000 1111
8258796 ns: 1 0 0000 0000 1111
8258838 ns: 1 0 0000 0000 1111
8258880 ns: 1 0 1111 0000 0000
8258922 ns: 1 0 0000 0000 0000
8258964 ns: 1 0 0000 0000 0000
8259006 ns: 1 0 0000 0000 0000
8259048 ns: 1 0 0000 0000 0000
8259090 ns: 1 0 0000 0000 0000
8259132 ns: 1 0 0000 0000 0000
8259174 ns: 1 0 0000 0000 0000
8259216 ns: 1 0 0000 0000 0000
8259258 ns: 1 0 0000 0000 0000
8259300 ns: 1 0 0000 0000 0000
8259342 ns: 1 0 0000 0000 0000
8259384 ns: 1 0 0000 0000 0000
8259426 ns: 1 0 0000 0000 0000
8259468 ns: 1 0 0000 0000 0000
8259510 ns: 1 0 0000 0000 0000
8259552 ns: 1 0 0000 0000 0000
8259594 ns: 0 0 0000 0000 0000
8259636 ns: 0 0 0000 0000 0000
8259678 ns: 0 0 0000 0000 0000
8259720 ns: 0 0 0000 0000 0000
8259762 ns: 0 0 0000 0000 0000
8259804 ns: 0 0 0000 0000 0000
8259846 ns: 0 0 0000 0000 0000
8259888 ns: 0 0 0000 0000 0000
8259930 ns: 0 0 0000 0000 0000
8259972 ns: 0 0 0000 0000 0000
8260014 ns: 0 0 0000 0000 0000
8260056 ns: 0 0 0000 0000 0000
8260098 ns: 0 0 0000 0000 0000
8260140 ns: 0 0 0000 0000 0000
8260182 ns: 0 0 0000 0000 0000
8260224 ns: 0 0 0000 0000 0000
8260266 ns: 0 0 0000 0000 0000
8260308 ns: 0 0 0000 0000 0000
8260350 ns: 0 0 0000 0000 0000
8260392 ns: 0 0 0000 0000 0000
8260434 ns: 0 0 0000 0000 0000
8260476 ns: 0 0 0000 0000 0000
8260518 ns: 0 0 0000 0000 0000
8260560 ns: 0 0 0000 0000 0000
8260602 ns: 0 0 0000 0000 0000
8260644 ns: 0 0 0000 0000 0000
8260686 ns: 0 0 0000 0000 0000
8260728 ns: 0 0 0000 0000 0000
8260770 ns: 0 0 0000 0000 0000
8260812 ns: 0 0 0000 0000 0000
8260854 ns: 0 0 0000 0000 0000
8260896 ns: 0 0 0000 0000 0000
8260938 ns: 0 0 0000 0000 0000
8260980 ns: 0 0 0000 0000 0000
8261022 ns: 0 0 0000 0000 0000
8261064 ns: 0 0 0000 0000 0000
8261106 ns: 0 0 0000 0000 0000
8261148 ns: 0 0 0000 0000 0000
8261190 ns: 0 0 0000 0000 0000
8261232 ns: 0 0 0000 0000 0000
8261274 ns: 0 0 0000 0000 0000
8261316 ns: 0 0 0000 0000 0000
8261358 ns: 0 0 0000 0000 0000
8261400 ns: 0 0 0000 0000 0000
8261442 ns: 0 0 0000 0000 0000
8261484 ns: 0 0 0000 0000 0000
8261526 ns: 0 0 0000 0000 0000
8261568 ns: 0 0 0000 0000 0000
8261610 ns: 0 0 0000 0000 0000
8261652 ns: 0 0 0000 0000 0000
8261694 ns: 0 0 0000 0000 0000
8261736 ns: 0 0 0000 0000 0000
8261778 ns: 0 0 0000 0000 0000
8261820 ns: 0 0 0000 0000 0000
8261862 ns: 0 0 0000 0000 0000
8261904 ns: 0 0 0000 0000 0000
8261946 ns: 0 0 0000 0000 0000
8261988 ns: 0 0 0000 0000 0000
8262030 ns: 0 0 0000 0000 0000
8262072 ns: 0 0 0000 0000 0000
8262114 ns: 0 0 0000 0000 0000
8262156 ns: 0 0 0000 0000 0000
8262198 ns: 0 0 0000 0000 0000
8262240 ns: 0 0 0000 0000 0000
8262282 ns: 1 0 0000 0000 0000
8262324 ns: 1 0 0000 0000 0000
8262366 ns: 1 0 0000 0000 0000
8262408 ns: 1 0 0000 0000 0000
8262450 ns: 1 0 0000 0000 0000
8262492 ns: 1 0 0000 0000 0000
8262534 ns: 1 0 0000 0000 0000
8262576 ns: 1 0 0000 0000 0000
8262618 ns: 1 0 0000 0000 0000
8262660 ns: 1 0 0000 0000 0000
8262702 ns: 1 0 0000 0000 0000
8262744 ns: 1 0 0000 0000 0000
8262786 ns: 1 0 0000 0000 0000
8262828 ns: 1 0 0000 0000 0000
8262870 ns: 1 0 0000 0000 0000
8262912 ns: 1 0 0000 0000 0000
8262954 ns: 1 0 0000 0000 0000
8262996 ns: 1 0 0000 0000 0000
8263038 ns: 1 0 0000 0000 0000
8263080 ns: 1 0 0000 0000 0000
8263122 ns: 1 0 0000 0000 0000
8263164 ns: 1 0 0000 0000 0000
8263206 ns: 1 0 0000 0000 0000
8263248 ns: 1 0 0000 0000 0000
8263290 ns: 1 0 0000 0000 0000
8263332 ns: 1 0 0000 0000 0000
8263374 ns: 1 0 0000 0000 0000
8263416 ns: 1 0 0000 0000 0000
8263458 ns: 1 0 0000 0000 0000
8263500 ns: 1 0 0000 0000 0000
8263542 ns: 1 0 0000 0000 0000
8263584 ns: 1 0 0000 0000 0000
8263626 ns: 1 0 0000 0000 0000
8263668 ns: 1 0 0000 0000 0000
8263710 ns: 1 0 0000 0000 0000
8263752 ns: 1 0 0000 0000 0000
8263794 ns: 1 0 0000 0000 0000
8263836 ns: 1 0 0000 0000 0000
8263878 ns: 1 0 0000 0000 0000
8263920 ns: 1 0 0000 0000 0000
8263962 ns: 1 0 0000 0000 0000
8264004 ns: 1 0 0000 0000 0000
8264046 ns: 1 0 0000 0000 0000
8264088 ns: 1 0 0000 0000 0000
8264130 ns: 1 0 0000 0000 0000
8264172 ns: 1 0 0000 0000 0000
8264214 ns: 1 0 0000 0000 0000
8264256 ns: 1 0 0000 0000 0000
8264298 ns: 1 0 0000 0000 0000
8264340 ns: 1 0 0000 0000 0000
8264382 ns: 1 0 0000 0000 0000
8264424 ns: 1 0 0000 0000 0000
8264466 ns: 1 0 0000 0000 0000
8264508 ns: 1 0 0000 0000 0000
8264550 ns: 1 0 0000 0000 0000
8264592 ns: 1 0 0000 0000 0000
8264634 ns: 1 0 0000 0000 0000
8264676 ns: 1 0 0000 0000 0000
8264718 ns: 1 0 0000 0000 0000
8264760 ns: 1 0 0000 0000 0000
8264802 ns: 1 0 0000 0000 0000
8264844 ns: 1 0 0000 0000 0000
8264886 ns: 1 0 0000 0000 0000
8264928 ns: 1 0 0000 0000 0000
8264970 ns: 1 0 0000 0000 0000
8265012 ns: 1 0 0000 0000 0000
8265054 ns: 1 0 0000 0000 0000
8265096 ns: 1 0 0000 0000 0000
8265138 ns: 1 0 0000 0000 0000
8265180 ns: 1 0 0000 0000 0000
8265222 ns: 1 0 0000 0000 0000
8265264 ns: 1 0 0000 0000 0000
8265306 ns: 1 0 0000 0000 0000
8265348 ns: 1 0 0000 0000 0000
8265390 ns: 1 0 0000 0000 0000
8265432 ns: 1 0 0000 0000 0000
8265474 ns: 1 0 0000 0000 0000
8265516 ns: 1 0 0000 0000 0000
8265558 ns: 1 0 0000 0000 0000
8265600 ns: 1 0 0000 0000 0000
8265642 ns: 1 0 1111 0000 0000
8265684 ns: 1 0 0000 0000 1111
8265726 ns: 1 0 0000 0000 1111
8265768 ns: 1 0 0000 0000 1111
8265810 ns: 1 0 0000 0000 1111
8265852 ns: 1 0 0000 0000 1111
8265894 ns: 1 0 0000 0000 1111
8265936 ns: 1 0 0000 0000 1111
8265978 ns: 1 0 0000 0000 1111
8266020 ns: 1 0 0000 0000 1111
8266062 ns: 1 0 0000 0000 1111
8266104 ns: 1 0 0000 0000 1111
8266146 ns: 1 0 0000 0000 1111
8266188 ns: 1 0 0000 0000 1111
8266230 ns: 1 0 0000 0000 1111
8266272 ns: 1 0 0000 0000 1111
8266314 ns: 1 0 0000 0000 1111
8266356 ns: 1 0 0000 0000 1111
8266398 ns: 1 0 0000 0000 1111
8266440 ns: 1 0 0000 0000 1111
8266482 ns: 1 0 0000 0000 1111
8266524 ns: 1 0 0000 0000 1111
8266566 ns: 1 0 0000 0000 1111
8266608 ns: 1 0 0000 0000 1111
8266650 ns: 1 0 0000 0000 1111
8266692 ns: 1 0 0000 0000 1111
8266734 ns: 1 0 0000 0000 1111
8266776 ns: 1 0 0000 0000 1111
8266818 ns: 1 0 0000 0000 1111
8266860 ns: 1 0 0000 0000 1111
8266902 ns: 1 0 0000 0000 1111
8266944 ns: 1 0 0000 0000 1111
8266986 ns: 1 0 0000 0000 1111
8267028 ns: 1 0 0000 0000 1111
8267070 ns: 1 0 0000 0000 1111
8267112 ns: 1 0 0000 0000 1111
8267154 ns: 1 0 0000 0000 1111
8267196 ns: 1 0 0000 0000 1111
8267238 ns: 1 0 0000 0000 1111
8267280 ns: 1 0 0000 0000 1111
8267322 ns: 1 0 0000 0000 1111
8267364 ns: 1 0 0000 0000 1111
8267406 ns: 1 0 0000 0000 1111
8267448 ns: 1 0 0000 0000 1111
8267490 ns: 1 0 0000 0000 1111
8267532 ns: 1 0 0000 0000 1111
8267574 ns: 1 0 0000 0000 1111
8267616 ns: 1 0 0000 0000 1111
8267658 ns: 1 0 0000 0000 1111
8267700 ns: 1 0 0000 0000 1111
8267742 ns: 1 0 0000 0000 1111
8267784 ns: 1 0 0000 0000 1111
8267826 ns: 1 0 0000 0000 1111
8267868 ns: 1 0 0000 0000 1111
8267910 ns: 1 0 0000 0000 1111
8267952 ns: 1 0 0000 0000 1111
8267994 ns: 1 0 0000 0000 1111
8268036 ns: 1 0 0000 0000 1111
8268078 ns: 1 0 0000 0000 1111
8268120 ns: 1 0 0000 0000 1111
8268162 ns: 1 0 0000 0000 1111
8268204 ns: 1 0 0000 0000 1111
8268246 ns: 1 0 0000 0000 1111
8268288 ns: 1 0 0000 0000 1111
8268330 ns: 1 0 0000 0000 1111
8268372 ns: 1 0 0000 0000 1111
8268414 ns: 1 0 0000 0000 1111
8268456 ns: 1 0 0000 0000 1111
8268498 ns: 1 0 0000 0000 1111
8268540 ns: 1 0 0000 0000 1111
8268582 ns: 1 0 0000 0000 1111
8268624 ns: 1 0 0000 0000 1111
8268666 ns: 1 0 0000 0000 1111
8268708 ns: 1 0 0000 0000 1111
8268750 ns: 1 0 0000 0000 1111
8268792 ns: 1 0 0000 0000 1111
8268834 ns: 1 0 0000 0000 1111
8268876 ns: 1 0 0000 0000 1111
8268918 ns: 1 0 0000 0000 1111
8268960 ns: 1 0 0000 0000 1111
8269002 ns: 1 0 0000 0000 1111
8269044 ns: 1 0 0000 0000 1111
8269086 ns: 1 0 0000 0000 1111
8269128 ns: 1 0 0000 0000 1111
8269170 ns: 1 0 0000 0000 1111
8269212 ns: 1 0 0000 0000 1111
8269254 ns: 1 0 0000 0000 1111
8269296 ns: 1 0 0000 0000 1111
8269338 ns: 1 0 0000 0000 1111
8269380 ns: 1 0 0000 0000 1111
8269422 ns: 1 0 0000 0000 1111
8269464 ns: 1 0 0000 0000 1111
8269506 ns: 1 0 0000 0000 1111
8269548 ns: 1 0 0000 0000 1111
8269590 ns: 1 0 0000 0000 1111
8269632 ns: 1 0 0000 0000 1111
8269674 ns: 1 0 0000 0000 1111
8269716 ns: 1 0 0000 0000 1111
8269758 ns: 1 0 0000 0000 1111
8269800 ns: 1 0 0000 0000 1111
8269842 ns: 1 0 0000 0000 1111
8269884 ns: 1 0 0000 0000 1111
8269926 ns: 1 0 0000 0000 1111
8269968 ns: 1 0 0000 0000 1111
8270010 ns: 1 0 0000 0000 1111
8270052 ns: 1 0 0000 0000 1111
8270094 ns: 1 0 0000 0000 1111
8270136 ns: 1 0 0000 0000 1111
8270178 ns: 1 0 0000 0000 1111
8270220 ns: 1 0 0000 0000 1111
8270262 ns: 1 0 0000 0000 1111
8270304 ns: 1 0 0000 0000 1111
8270346 ns: 1 0 0000 0000 1111
8270388 ns: 1 0 0000 0000 1111
8270430 ns: 1 0 0000 0000 1111
8270472 ns: 1 0 0000 0000 1111
8270514 ns: 1 0 0000 0000 1111
8270556 ns: 1 0 0000 0000 1111
8270598 ns: 1 0 0000 0000 1111
8270640 ns: 1 0 0000 0000 1111
8270682 ns: 1 0 0000 0000 1111
8270724 ns: 1 0 0000 0000 1111
8270766 ns: 1 0 0000 0000 1111
8270808 ns: 1 0 0000 0000 1111
8270850 ns: 1 0 0000 0000 1111
8270892 ns: 1 0 0000 0000 1111
8270934 ns: 1 0 0000 0000 1111
8270976 ns: 1 0 0000 0000 1111
8271018 ns: 1 0 0000 0000 1111
8271060 ns: 1 0 0000 0000 1111
8271102 ns: 1 0 0000 0000 1111
8271144 ns: 1 0 0000 0000 1111
8271186 ns: 1 0 0000 0000 1111
8271228 ns: 1 0 0000 0000 1111
8271270 ns: 1 0 0000 0000 1111
8271312 ns: 1 0 0000 0000 1111
8271354 ns: 1 0 0000 0000 1111
8271396 ns: 1 0 0000 0000 1111
8271438 ns: 1 0 0000 0000 1111
8271480 ns: 1 0 0000 0000 1111
8271522 ns: 1 0 0000 0000 1111
8271564 ns: 1 0 0000 0000 1111
8271606 ns: 1 0 0000 0000 1111
8271648 ns: 1 0 0000 0000 1111
8271690 ns: 1 0 0000 0000 1111
8271732 ns: 1 0 0000 0000 1111
8271774 ns: 1 0 0000 0000 1111
8271816 ns: 1 0 0000 0000 1111
8271858 ns: 1 0 0000 0000 1111
8271900 ns: 1 0 0000 0000 1111
8271942 ns: 1 0 0000 0000 1111
8271984 ns: 1 0 0000 0000 1111
8272026 ns: 1 0 0000 0000 1111
8272068 ns: 1 0 0000 0000 1111
8272110 ns: 1 0 0000 0000 1111
8272152 ns: 1 0 0000 0000 1111
8272194 ns: 1 0 0000 0000 1111
8272236 ns: 1 0 0000 0000 1111
8272278 ns: 1 0 0000 0000 1111
8272320 ns: 1 0 0000 0000 1111
8272362 ns: 1 0 0000 0000 1111
8272404 ns: 1 0 0000 0000 1111
8272446 ns: 1 0 0000 0000 1111
8272488 ns: 1 0 0000 0000 1111
8272530 ns: 1 0 0000 0000 1111
8272572 ns: 1 0 0000 0000 1111
8272614 ns: 1 0 0000 0000 1111
8272656 ns: 1 0 0000 0000 1111
8272698 ns: 1 0 0000 0000 1111
8272740 ns: 1 0 0000 0000 1111
8272782 ns: 1 0 0000 0000 1111
8272824 ns: 1 0 0000 0000 1111
8272866 ns: 1 0 0000 0000 1111
8272908 ns: 1 0 0000 0000 1111
8272950 ns: 1 0 0000 0000 1111
8272992 ns: 1 0 0000 0000 1111
8273034 ns: 1 0 0000 0000 1111
8273076 ns: 1 0 0000 0000 1111
8273118 ns: 1 0 0000 0000 1111
8273160 ns: 1 0 0000 0000 1111
8273202 ns: 1 0 0000 0000 1111
8273244 ns: 1 0 0000 0000 1111
8273286 ns: 1 0 0000 0000 1111
8273328 ns: 1 0 0000 0000 1111
8273370 ns: 1 0 0000 0000 1111
8273412 ns: 1 0 0000 0000 1111
8273454 ns: 1 0 0000 0000 1111
8273496 ns: 1 0 0000 0000 1111
8273538 ns: 1 0 0000 0000 1111
8273580 ns: 1 0 0000 0000 1111
8273622 ns: 1 0 0000 0000 1111
8273664 ns: 1 0 0000 0000 1111
8273706 ns: 1 0 0000 0000 1111
8273748 ns: 1 0 0000 0000 1111
8273790 ns: 1 0 0000 0000 1111
8273832 ns: 1 0 0000 0000 1111
8273874 ns: 1 0 0000 0000 1111
8273916 ns: 1 0 0000 0000 1111
8273958 ns: 1 0 0000 0000 1111
8274000 ns: 1 0 0000 0000 1111
8274042 ns: 1 0 0000 0000 1111
8274084 ns: 1 0 0000 0000 1111
8274126 ns: 1 0 0000 0000 1111
8274168 ns: 1 0 0000 0000 1111
8274210 ns: 1 0 0000 0000 1111
8274252 ns: 1 0 0000 0000 1111
8274294 ns: 1 0 0000 0000 1111
8274336 ns: 1 0 0000 0000 1111
8274378 ns: 1 0 0000 0000 1111
8274420 ns: 1 0 0000 0000 1111
8274462 ns: 1 0 0000 0000 1111
8274504 ns: 1 0 0000 0000 1111
8274546 ns: 1 0 0000 0000 1111
8274588 ns: 1 0 0000 0000 1111
8274630 ns: 1 0 0000 0000 1111
8274672 ns: 1 0 0000 0000 1111
8274714 ns: 1 0 0000 0000 1111
8274756 ns: 1 0 0000 0000 1111
8274798 ns: 1 0 0000 0000 1111
8274840 ns: 1 0 0000 0000 1111
8274882 ns: 1 0 0000 0000 1111
8274924 ns: 1 0 0000 0000 1111
8274966 ns: 1 0 0000 0000 1111
8275008 ns: 1 0 0000 0000 1111
8275050 ns: 1 0 0000 0000 1111
8275092 ns: 1 0 0000 0000 1111
8275134 ns: 1 0 0000 0000 1111
8275176 ns: 1 0 0000 0000 1111
8275218 ns: 1 0 0000 0000 1111
8275260 ns: 1 0 0000 0000 1111
8275302 ns: 1 0 0000 0000 1111
8275344 ns: 1 0 0000 0000 1111
8275386 ns: 1 0 0000 0000 1111
8275428 ns: 1 0 0000 0000 1111
8275470 ns: 1 0 0000 0000 1111
8275512 ns: 1 0 0000 0000 1111
8275554 ns: 1 0 0000 0000 1111
8275596 ns: 1 0 0000 0000 1111
8275638 ns: 1 0 0000 0000 1111
8275680 ns: 1 0 0000 0000 1111
8275722 ns: 1 0 0000 0000 1111
8275764 ns: 1 0 0000 0000 1111
8275806 ns: 1 0 0000 0000 1111
8275848 ns: 1 0 0000 0000 1111
8275890 ns: 1 0 0000 0000 1111
8275932 ns: 1 0 0000 0000 1111
8275974 ns: 1 0 0000 0000 1111
8276016 ns: 1 0 0000 0000 1111
8276058 ns: 1 0 0000 0000 1111
8276100 ns: 1 0 0000 0000 1111
8276142 ns: 1 0 0000 0000 1111
8276184 ns: 1 0 0000 0000 1111
8276226 ns: 1 0 0000 0000 1111
8276268 ns: 1 0 0000 0000 1111
8276310 ns: 1 0 0000 0000 1111
8276352 ns: 1 0 0000 0000 1111
8276394 ns: 1 0 0000 0000 1111
8276436 ns: 1 0 0000 0000 1111
8276478 ns: 1 0 0000 0000 1111
8276520 ns: 1 0 0000 0000 1111
8276562 ns: 1 0 0000 0000 1111
8276604 ns: 1 0 0000 0000 1111
8276646 ns: 1 0 0000 0000 1111
8276688 ns: 1 0 0000 0000 1111
8276730 ns: 1 0 0000 0000 1111
8276772 ns: 1 0 0000 0000 1111
8276814 ns: 1 0 0000 0000 1111
8276856 ns: 1 0 0000 0000 1111
8276898 ns: 1 0 0000 0000 1111
8276940 ns: 1 0 0000 0000 1111
8276982 ns: 1 0 0000 0000 1111
8277024 ns: 1 0 0000 0000 1111
8277066 ns: 1 0 0000 0000 1111
8277108 ns: 1 0 0000 0000 1111
8277150 ns: 1 0 0000 0000 1111
8277192 ns: 1 0 0000 0000 1111
8277234 ns: 1 0 0000 0000 1111
8277276 ns: 1 0 0000 0000 1111
8277318 ns: 1 0 0000 0000 1111
8277360 ns: 1 0 0000 0000 1111
8277402 ns: 1 0 0000 0000 1111
8277444 ns: 1 0 0000 0000 1111
8277486 ns: 1 0 0000 0000 1111
8277528 ns: 1 0 0000 0000 1111
8277570 ns: 1 0 0000 0000 1111
8277612 ns: 1 0 0000 0000 1111
8277654 ns: 1 0 0000 0000 1111
8277696 ns: 1 0 0000 0000 1111
8277738 ns: 1 0 0000 0000 1111
8277780 ns: 1 0 0000 0000 1111
8277822 ns: 1 0 0000 0000 1111
8277864 ns: 1 0 0000 0000 1111
8277906 ns: 1 0 0000 0000 1111
8277948 ns: 1 0 0000 0000 1111
8277990 ns: 1 0 0000 0000 1111
8278032 ns: 1 0 0000 0000 1111
8278074 ns: 1 0 0000 0000 1111
8278116 ns: 1 0 0000 0000 1111
8278158 ns: 1 0 0000 0000 1111
8278200 ns: 1 0 0000 0000 1111
8278242 ns: 1 0 0000 0000 1111
8278284 ns: 1 0 0000 0000 1111
8278326 ns: 1 0 0000 0000 1111
8278368 ns: 1 0 0000 0000 1111
8278410 ns: 1 0 0000 0000 1111
8278452 ns: 1 0 0000 0000 1111
8278494 ns: 1 0 0000 0000 1111
8278536 ns: 1 0 0000 0000 1111
8278578 ns: 1 0 0000 0000 1111
8278620 ns: 1 0 0000 0000 1111
8278662 ns: 1 0 0000 0000 1111
8278704 ns: 1 0 0000 0000 1111
8278746 ns: 1 0 0000 0000 1111
8278788 ns: 1 0 0000 0000 1111
8278830 ns: 1 0 0000 0000 1111
8278872 ns: 1 0 0000 0000 1111
8278914 ns: 1 0 0000 0000 1111
8278956 ns: 1 0 0000 0000 1111
8278998 ns: 1 0 0000 0000 1111
8279040 ns: 1 0 0000 0000 1111
8279082 ns: 1 0 0000 0000 1111
8279124 ns: 1 0 0000 0000 1111
8279166 ns: 1 0 0000 0000 1111
8279208 ns: 1 0 0000 0000 1111
8279250 ns: 1 0 0000 0000 1111
8279292 ns: 1 0 0000 0000 1111
8279334 ns: 1 0 0000 0000 1111
8279376 ns: 1 0 0000 0000 1111
8279418 ns: 1 0 0000 0000 1111
8279460 ns: 1 0 0000 0000 1111
8279502 ns: 1 0 0000 0000 1111
8279544 ns: 1 0 0000 0000 1111
8279586 ns: 1 0 0000 0000 1111
8279628 ns: 1 0 0000 0000 1111
8279670 ns: 1 0 0000 0000 1111
8279712 ns: 1 0 0000 0000 1111
8279754 ns: 1 0 0000 0000 1111
8279796 ns: 1 0 0000 0000 1111
8279838 ns: 1 0 0000 0000 1111
8279880 ns: 1 0 0000 0000 1111
8279922 ns: 1 0 0000 0000 1111
8279964 ns: 1 0 0000 0000 1111
8280006 ns: 1 0 0000 0000 1111
8280048 ns: 1 0 0000 0000 1111
8280090 ns: 1 0 0000 0000 1111
8280132 ns: 1 0 0000 0000 1111
8280174 ns: 1 0 0000 0000 1111
8280216 ns: 1 0 0000 0000 1111
8280258 ns: 1 0 0000 0000 1111
8280300 ns: 1 0 0000 0000 1111
8280342 ns: 1 0 0000 0000 1111
8280384 ns: 1 0 0000 0000 1111
8280426 ns: 1 0 0000 0000 1111
8280468 ns: 1 0 0000 0000 1111
8280510 ns: 1 0 0000 0000 1111
8280552 ns: 1 0 0000 0000 1111
8280594 ns: 1 0 0000 0000 1111
8280636 ns: 1 0 0000 0000 1111
8280678 ns: 1 0 0000 0000 1111
8280720 ns: 1 0 0000 0000 1111
8280762 ns: 1 0 0000 0000 1111
8280804 ns: 1 0 0000 0000 1111
8280846 ns: 1 0 0000 0000 1111
8280888 ns: 1 0 0000 0000 1111
8280930 ns: 1 0 0000 0000 1111
8280972 ns: 1 0 0000 0000 1111
8281014 ns: 1 0 0000 0000 1111
8281056 ns: 1 0 0000 0000 1111
8281098 ns: 1 0 0000 0000 1111
8281140 ns: 1 0 0000 0000 1111
8281182 ns: 1 0 0000 0000 1111
8281224 ns: 1 0 0000 0000 1111
8281266 ns: 1 0 0000 0000 1111
8281308 ns: 1 0 0000 0000 1111
8281350 ns: 1 0 0000 0000 1111
8281392 ns: 1 0 0000 0000 1111
8281434 ns: 1 0 0000 0000 1111
8281476 ns: 1 0 0000 0000 1111
8281518 ns: 1 0 0000 0000 1111
8281560 ns: 1 0 0000 0000 1111
8281602 ns: 1 0 0000 0000 1111
8281644 ns: 1 0 0000 0000 1111
8281686 ns: 1 0 0000 0000 1111
8281728 ns: 1 0 0000 0000 1111
8281770 ns: 1 0 0000 0000 1111
8281812 ns: 1 0 0000 0000 1111
8281854 ns: 1 0 0000 0000 1111
8281896 ns: 1 0 0000 0000 1111
8281938 ns: 1 0 0000 0000 1111
8281980 ns: 1 0 0000 0000 1111
8282022 ns: 1 0 0000 0000 1111
8282064 ns: 1 0 0000 0000 1111
8282106 ns: 1 0 0000 0000 1111
8282148 ns: 1 0 0000 0000 1111
8282190 ns: 1 0 0000 0000 1111
8282232 ns: 1 0 0000 0000 1111
8282274 ns: 1 0 0000 0000 1111
8282316 ns: 1 0 0000 0000 1111
8282358 ns: 1 0 0000 0000 1111
8282400 ns: 1 0 0000 0000 1111
8282442 ns: 1 0 0000 0000 1111
8282484 ns: 1 0 0000 0000 1111
8282526 ns: 1 0 0000 0000 1111
8282568 ns: 1 0 0000 0000 1111
8282610 ns: 1 0 0000 0000 1111
8282652 ns: 1 0 0000 0000 1111
8282694 ns: 1 0 0000 0000 1111
8282736 ns: 1 0 0000 0000 1111
8282778 ns: 1 0 0000 0000 1111
8282820 ns: 1 0 0000 0000 1111
8282862 ns: 1 0 0000 0000 1111
8282904 ns: 1 0 0000 0000 1111
8282946 ns: 1 0 0000 0000 1111
8282988 ns: 1 0 0000 0000 1111
8283030 ns: 1 0 0000 0000 1111
8283072 ns: 1 0 0000 0000 1111
8283114 ns: 1 0 0000 0000 1111
8283156 ns: 1 0 0000 0000 1111
8283198 ns: 1 0 0000 0000 1111
8283240 ns: 1 0 0000 0000 1111
8283282 ns: 1 0 0000 0000 1111
8283324 ns: 1 0 0000 0000 1111
8283366 ns: 1 0 0000 0000 1111
8283408 ns: 1 0 0000 0000 1111
8283450 ns: 1 0 0000 0000 1111
8283492 ns: 1 0 0000 0000 1111
8283534 ns: 1 0 0000 0000 1111
8283576 ns: 1 0 0000 0000 1111
8283618 ns: 1 0 0000 0000 1111
8283660 ns: 1 0 0000 0000 1111
8283702 ns: 1 0 0000 0000 1111
8283744 ns: 1 0 0000 0000 1111
8283786 ns: 1 0 0000 0000 1111
8283828 ns: 1 0 0000 0000 1111
8283870 ns: 1 0 0000 0000 1111
8283912 ns: 1 0 0000 0000 1111
8283954 ns: 1 0 0000 0000 1111
8283996 ns: 1 0 0000 0000 1111
8284038 ns: 1 0 0000 0000 1111
8284080 ns: 1 0 0000 0000 1111
8284122 ns: 1 0 0000 0000 1111
8284164 ns: 1 0 0000 0000 1111
8284206 ns: 1 0 0000 0000 1111
8284248 ns: 1 0 0000 0000 1111
8284290 ns: 1 0 0000 0000 1111
8284332 ns: 1 0 0000 0000 1111
